40000,0.7461007382808117,0.25389926171918825,5.49934708595169,0.0010530452389871327,0.1,0.1,0
80000,0.8188801647916796,0.1811198352083203,0.14343756932910168,0.5662883384977131,0.1,-0.1,0
120000,0.7652064543858742,0.23479354561412571,0.004534046239417222,0.5022118759672793,0.1,0.1,0
160000,0.7730345367801433,0.22696546321985658,0.00018231342679442264,0.5000411484033459,0.1,[0.00432233],0
200000,0.8165413589657716,0.1834586410342285,5.548434516278178e-06,0.49995277420956186,0.1,[0.00017673],0
240000,0.286479577574542,0.7135204224254579,2.0815859791412095e-07,0.4999501040792881,0.1,[5.34076499e-06],1
280000,0.2772698719712398,0.7227301280287602,11.77520550388401,0.00402782478214408,-0.1,0.1,5
320000,0.13472153701910233,0.8652784629808979,8.641597620398606,0.0015182364160084506,0.1,0.1,0
360000,0.12193311996367891,0.878066880036321,8.636531745899662,0.0019638737866525756,[0.00058622],-0.1,0
400000,0.21809133894814356,0.7819086610518565,8.633524664445764,0.00409018054073434,[0.00034818],-0.1,0
440000,0.12598058437843243,0.8740194156215678,8.639724338088243,0.00019362707207864487,[-0.00071809],0.1,5
480000,0.10925669447591126,0.8907433055240884,8.638162293153215,0.0008109052764885772,[0.0001808],-0.1,0
520000,0.12588086616487013,0.8741191338351298,8.640489443663306,0.0007346382563264642,[-0.0002694],[0.0940517],5
560000,0.2658392313612796,0.73416076863872,8.639959002653647,0.00035955995950053834,[6.13901577e-05],0.1,0
600000,0.27094995943421823,0.7290500405657818,11.78173427943632,0.000488694028378972,-0.1,-0.1,5
640000,0.18268553699486043,0.8173144630051395,11.770706180204034,0.007209222152814771,[0.00093603],-0.1,0
680000,0.2994919059525948,0.7005080940474053,8.637901475899818,0.0009953307569543436,0.1,0.1,0
720000,0.23313438489901014,0.7668656151009898,8.645735740150116,0.004444299979016903,[-0.00090696],-0.1,5
760000,0.2816688831347522,0.718331116865248,8.648730131200105,0.006561588114804501,[-0.00034634],-0.1,5
800000,0.23218617840762426,0.7678138215923758,8.640460703705994,0.0007143160498105317,[0.00095614],0.1,0
840000,0.2318920825068291,0.7681079174931711,8.63991450297561,0.0003280939402831529,[6.32143064e-05],0.1,0
880000,0.16505983130034463,0.8349401686996551,8.63919125001388,8.332311466296432e-05,[8.37106619e-05],0.1,0
920000,0.19819960754791674,0.8018003924520832,8.639136734462756,0.00012187142964042446,[6.31026094e-06],-0.1,4
960000,0.29651546776095783,0.7034845322390421,8.6388272033833,0.00034074293671764735,[3.58289363e-05],-0.1,4
1000000,0.2998302684683495,0.7001697315316503,8.63939431299455,0.0,-0.1,0.1,5
1040000,0.7149137564400664,0.28508624355993334,8.639438142594749,0.0,[-5.07322604e-06],0.0,3
1080000,0.8311142402486541,0.16888575975134587,8.640370969983834,0.0006508647604453966,0.1,0.1,0
1120000,0.7026179267072069,0.29738207329279304,0.19269865892676208,0.5864496463465627,0.1,-0.1,0
1160000,0.8953633064065448,0.10463669359345484,0.009038335378686924,0.5044486834224186,0.1,0.1,0
1200000,0.7519144375303991,0.2480855624696008,0.00030365901076834234,0.5001018064508523,0.1,[0.00861708],0
1240000,0.8469121742542535,0.1530878257457462,8.190194042079213e-06,0.49995409508025124,0.1,[0.00029536],0
1280000,0.6990994460847634,0.3009005539152367,3.599496665174229e-07,0.49995017997480085,0.1,[7.83092986e-06],1
1320000,0.6150355604357474,0.3849644395642528,5.483732049934623,0.00988812495666907,-0.1,0.1,5
1360000,0.6472510149142782,0.35274898508572183,2.4523454588306155,0.06783429053652079,0.1,-0.1,0
1400000,0.641413497472692,0.35858650252730806,0.03594565713459019,0.517595970610843,0.1,-0.1,0
1440000,0.6547157254727144,0.34528427452728555,0.0010036957015095993,0.50045159591525,0.1,[0.03312308],0
1480000,0.5538572457075367,0.44614275429246325,4.266991128609732e-05,0.4999713345004563,0.1,[0.00095966],0
1520000,0.7455647916239052,0.25443520837609485,1.8563737356203092e-06,0.4999509281860063,0.1,[4.08149689e-05],1
1560000,0.5498964840664601,0.45010351593353987,8.637268967518375,0.0014425809949886127,-0.1,0.1,5
1600000,0.6365003784993729,0.3634996215006271,2.3504722447494526,0.003996216474583919,0.1,-0.1,0
1640000,0.39014444538492127,0.6098555546150787,2.3547129051666786,0.0009976384352754998,[-0.00180417],0.1,5
1680000,0.2190930378706444,0.7809069621293554,2.3562340387522696,0.0,-0.1,0.1,5
1720000,0.22371422599369722,0.7762857740063029,2.3547588953797067,0.00096511847837088,0.1,0.1,0
1760000,0.1998440944482182,0.8001559055517814,2.3535240173491196,0.0018383072120303158,[0.00052442],-0.1,0
1800000,0.10905797187323142,0.8909420281267687,2.357295054633333,0.0007282164222541188,[-0.00160229],0.1,5
1840000,0.27818391198603803,0.7218160880139621,2.3551823365835425,0.0006657005581861497,[0.00089625],[0.08584792],0
1880000,0.2580976454846007,0.7419023545153997,2.35576472634218,0.0002538889234059927,[-0.00024728],0.1,5
1920000,0.22469845411438116,0.775301545885619,2.3557387707630717,0.0002722422876036912,[1.10178995e-05],[-0.07228895],4
1960000,0.24607258326741516,0.7539274167325849,2.3515125476351706,0.0032606212361466157,[0.00179401],-0.1,0
