0.37712690998820747,0.0,"(0, 0, 0)"
0.3524259547560853,0.0,"(0, 0, 0)"
0.2985850566670424,0.0,"(0, 0, 0)"
0.3356569900985269,0.0,"(0, 0, 0)"
0.5666349675084402,0.0,"(0, 0, 0)"
0.4115215269932043,0.0,"(0, 0, 0)"
0.2822134251296887,0.0,"(0, 0, 0)"
0.23582805668431295,0.0,"(0, 0, 0)"
0.43844728863712507,0.0,"(0, 0, 0)"
0.4493471298324984,0.0,"(0, 0, 0)"
0.40090281627841784,0.0,"(0, 0, 0)"
0.38943471116402,0.0,"(0, 0, 0)"
0.31028068030374056,0.0,"(0, 0, 0)"
0.39379431249021146,0.0,"(0, 0, 0)"
0.40448569204809764,0.0,"(0, 0, 0)"
0.3565871757885327,0.0,"(0, 0, 0)"
0.5577305604752465,0.0,"(0, 0, 0)"
0.2143872577907684,0.0,"(0, 0, 0)"
0.3315914042212563,0.0,"(0, 0, 0)"
0.3349860981518766,0.0,"(0, 0, 0)"
0.27445575550475193,0.0,"(0, 0, 0)"
0.30397429866252423,0.0,"(0, 0, 0)"
0.29555186515488696,0.0,"(0, 0, 0)"
0.35981867420893615,0.0,"(0, 0, 0)"
0.38324608755284467,0.0,"(0, 0, 0)"
