2.3561245338700516,0.0,"(0, 0, 0)"
2.3562237544015616,0.0,"(0, 0, 0)"
2.3561323951971893,0.0,"(0, 0, 0)"
2.356141575255961,0.0,"(0, 0, 0)"
2.356153607956095,0.0,"(0, 0, 0)"
2.3561625373957487,0.0,"(0, 0, 0)"
2.356148823806304,0.0,"(0, 0, 0)"
2.3561393236279784,0.0,"(0, 0, 0)"
2.356128667849333,0.0,"(0, 0, 0)"
5.497746773195393,0.0,"(0, 0, 0)"
2.356172559278196,0.0,"(0, 0, 0)"
2.3561806570115795,0.0,"(0, 0, 0)"
2.356140460326248,0.0,"(0, 0, 0)"
2.3561237973882996,0.0,"(0, 0, 0)"
2.3561237831253843,0.0,"(0, 0, 0)"
2.356124388584682,0.0,"(0, 0, 0)"
2.3562099456659342,0.0,"(0, 0, 0)"
2.3561617115860223,0.0,"(0, 0, 0)"
2.3561246560797913,0.0,"(0, 0, 0)"
2.3561289970438004,0.0,"(0, 0, 0)"
2.3562000292733885,0.0,"(0, 0, 0)"
2.35623691780296,0.0,"(0, 0, 0)"
2.356138017255816,0.0,"(0, 0, 0)"
2.3561249662368375,0.0,"(0, 0, 0)"
2.356131753143666,0.0,"(0, 0, 0)"
