-4295.689951514426,0.0,"(0, 0, 0)"
-4278.767714862039,0.0,"(0, 0, 0)"
-4216.907761151902,0.0,"(0, 0, 0)"
-4365.01628247301,0.0,"(0, 0, 0)"
-4208.763318456677,0.0,"(0, 0, 0)"
-4338.0375254313,0.0,"(0, 0, 0)"
-4219.429724643806,0.0,"(0, 0, 0)"
-4205.945747940922,0.0,"(0, 0, 0)"
-4163.172533898957,0.0,"(0, 0, 0)"
-4340.03319835761,0.0,"(0, 0, 0)"
-4259.797437176962,0.0,"(0, 0, 0)"
-4227.426247130905,0.0,"(0, 0, 0)"
-4319.918163316176,0.0,"(0, 0, 0)"
-4218.361361914135,0.0,"(0, 0, 0)"
-4300.642818466597,0.0,"(0, 0, 0)"
-4245.959391111013,0.0,"(0, 0, 0)"
-4291.121310192886,0.0,"(0, 0, 0)"
-4208.052073356047,0.0,"(0, 0, 0)"
-4318.9342320329715,0.0,"(0, 0, 0)"
-4324.056722945386,0.0,"(0, 0, 0)"
-4244.29994141882,0.0,"(0, 0, 0)"
-4270.746597486316,0.0,"(0, 0, 0)"
-4204.717352798152,0.0,"(0, 0, 0)"
-4306.667272280977,0.0,"(0, 0, 0)"
-4312.977273125368,0.0,"(0, 0, 0)"
