6.175301773683233e-30,0.0,"(0, 0, 0)"
6.175301773683233e-30,0.0,"(0, 0, 0)"
6.175301773683233e-30,0.0,"(0, 0, 0)"
6.175301773683233e-30,0.0,"(0, 0, 0)"
6.175301773683233e-30,0.0,"(0, 0, 0)"
6.175301773683233e-30,0.0,"(0, 0, 0)"
6.175301773683233e-30,0.0,"(0, 0, 0)"
6.175301773683233e-30,0.0,"(0, 0, 0)"
6.175301773683233e-30,0.0,"(0, 0, 0)"
6.175301773683233e-30,0.0,"(0, 0, 0)"
6.175301773683233e-30,0.0,"(0, 0, 0)"
6.816251259175305e-30,0.0,"(0, 0, 0)"
6.175301773683233e-30,0.0,"(0, 0, 0)"
6.175301773683233e-30,0.0,"(0, 0, 0)"
6.175301773683233e-30,0.0,"(0, 0, 0)"
6.175301773683233e-30,0.0,"(0, 0, 0)"
6.175301773683233e-30,0.0,"(0, 0, 0)"
6.175301773683233e-30,0.0,"(0, 0, 0)"
6.175301773683233e-30,0.0,"(0, 0, 0)"
6.175301773683233e-30,0.0,"(0, 0, 0)"
6.175301773683233e-30,0.0,"(0, 0, 0)"
6.175301773683233e-30,0.0,"(0, 0, 0)"
6.175301773683233e-30,0.0,"(0, 0, 0)"
6.175301773683233e-30,0.0,"(0, 0, 0)"
6.175301773683233e-30,0.0,"(0, 0, 0)"
