-0.0013483887019529739,0.0,"(0, 0, 0)"
-0.001348384958276938,0.0,"(0, 0, 0)"
-0.0013483860557883531,0.0,"(0, 0, 0)"
-0.0013483816693451445,0.0,"(0, 0, 0)"
-0.0013483884028708815,0.0,"(0, 0, 0)"
-0.001348386423091874,0.0,"(0, 0, 0)"
-0.0013483892682053522,0.0,"(0, 0, 0)"
-0.001348388505336473,0.0,"(0, 0, 0)"
-0.0013483893622305843,0.0,"(0, 0, 0)"
-0.0013483857992540038,0.0,"(0, 0, 0)"
-0.0013483909724651966,0.0,"(0, 0, 0)"
-0.0013483887291023677,0.0,"(0, 0, 0)"
-0.0013483876037847509,0.0,"(0, 0, 0)"
-0.0013483909471578848,0.0,"(0, 0, 0)"
-0.0013483869931114612,0.0,"(0, 0, 0)"
-0.0013483873259856338,0.0,"(0, 0, 0)"
-0.0013483869264661053,0.0,"(0, 0, 0)"
-0.001348379069547434,0.0,"(0, 0, 0)"
-0.0013483826782758612,0.0,"(0, 0, 0)"
-0.0013483945925241159,0.0,"(0, 0, 0)"
-0.0013483905569149357,0.0,"(0, 0, 0)"
-0.0013483887845859854,0.0,"(0, 0, 0)"
-0.0013483905417306374,0.0,"(0, 0, 0)"
-0.0013483874350974645,0.0,"(0, 0, 0)"
-0.0013483924069070952,0.0,"(0, 0, 0)"
