-1.2168790468135785e-07,4.678099008404379,"(0, 0, 0)"
-0.16193150955680966,5.5,"(0, 0, 0)"
1.8050993593825443e-08,5.097956616643236,"(0, 0, 0)"
-9.407001309395451e-06,4.5000248385614245,"(0, 0, 0)"
-0.161862869181369,5.5,"(0, 0, 0)"
-7.024681683184808e-08,4.832923125623056,"(0, 0, 0)"
-0.16179477134511674,5.5,"(0, 0, 0)"
-0.16186663157925898,5.5,"(0, 0, 0)"
-0.16190524301967968,5.5,"(0, 0, 0)"
-0.16142137200364542,5.5,"(0, 0, 0)"
-4.1083215781320095e-08,5.029997535695065,"(0, 0, 0)"
-3.393558332819385e-05,4.5,"(0, 0, 0)"
-0.16200364256281177,5.5,"(0, 0, 0)"
-0.1619970590554412,5.5,"(0, 0, 0)"
-0.16191660176151101,5.5,"(0, 0, 0)"
-3.7089170114474966e-05,4.5,"(0, 0, 0)"
-0.16192066902389096,5.5,"(0, 0, 0)"
5.156566843848616e-07,4.556227111849511,"(0, 0, 0)"
-1.3225936393693942e-07,4.910444553731297,"(0, 0, 0)"
-0.16198337637830257,5.5,"(0, 0, 0)"
-0.16158871933736307,5.5,"(0, 0, 0)"
-0.1618490962560838,5.5,"(0, 0, 0)"
-0.16193633455290266,5.5,"(0, 0, 0)"
-0.16198124083358223,5.5,"(0, 0, 0)"
-4.7253546693249425e-06,5.031523766870512,"(0, 0, 0)"
