26.440860519746693,0.0,"(0, 0, 0)"
26.60476256204261,0.0,"(0, 0, 0)"
26.232582374743053,0.0,"(0, 0, 0)"
25.945540122721376,0.0,"(0, 0, 0)"
26.100269777257598,0.0,"(0, 0, 0)"
25.460972913818676,0.0,"(0, 0, 0)"
26.625974206760358,0.0,"(0, 0, 0)"
26.828207499234786,0.0,"(0, 0, 0)"
26.60711533025713,0.0,"(0, 0, 0)"
26.27758462330879,0.0,"(0, 0, 0)"
26.235375807410417,0.0,"(0, 0, 0)"
27.208371862414523,0.0,"(0, 0, 0)"
26.304178610169583,0.0,"(0, 0, 0)"
26.730286881927952,0.0,"(0, 0, 0)"
26.83978241063098,0.0,"(0, 0, 0)"
27.476972566732453,0.0,"(0, 0, 0)"
26.421517271161196,0.0,"(0, 0, 0)"
26.41724656171059,0.0,"(0, 0, 0)"
26.3950768931715,0.0,"(0, 0, 0)"
25.686611021803476,0.0,"(0, 0, 0)"
26.890593261927645,0.0,"(0, 0, 0)"
26.255572123100347,0.0,"(0, 0, 0)"
26.01947514558876,0.0,"(0, 0, 0)"
26.638624726466826,0.0,"(0, 0, 0)"
26.486795156937156,0.0,"(0, 0, 0)"
