-1.0860086167105229e-53,50.5,"(0, 0, 0)"
-1.231449135087736e-50,50.5,"(0, 0, 0)"
-4.4524885956322794e-63,50.5,"(0, 0, 0)"
-2.083012572563763e-76,50.5,"(0, 0, 0)"
-4.451466475317914e-75,50.5,"(0, 0, 0)"
-4.164991328113042e-74,50.5,"(0, 0, 0)"
1.592069976975219e-65,50.5,"(0, 0, 0)"
-1.2325614354066062e-50,50.5,"(0, 0, 0)"
-6.824714370744734e-77,50.5,"(0, 0, 0)"
1.1252171047883133e-81,50.5,"(0, 0, 0)"
1.227329507203645e-77,50.5,"(0, 0, 0)"
-1.1098553672045993e-50,50.5,"(0, 0, 0)"
-1.3241989988040643e-75,50.5,"(0, 0, 0)"
-4.8982233416874205e-76,50.5,"(0, 0, 0)"
-1.5680872033802215e-77,50.5,"(0, 0, 0)"
-4.110557456990881e-83,50.5,"(0, 0, 0)"
-1.1994120616305191e-72,50.5,"(0, 0, 0)"
-5.313730941389801e-78,50.5,"(0, 0, 0)"
-9.857000096690087e-64,50.5,"(0, 0, 0)"
-1.280074077342669e-50,50.5,"(0, 0, 0)"
-1.5451488458503327e-77,50.5,"(0, 0, 0)"
-1.0087475288696509e-50,50.5,"(0, 0, 0)"
-9.533689425015114e-90,50.50000192377745,"(0, 0, 0)"
-1.2557910793741803e-50,50.5,"(0, 0, 0)"
4.857325539366232e-77,50.50000610018144,"(0, 0, 0)"
