-8.519831317923981e-19,25.5,"(0, 0, 0)"
-8.964066346547195e-19,25.5,"(0, 0, 0)"
-8.801186876886886e-19,25.5,"(0, 0, 0)"
-8.946467925082848e-19,25.5,"(0, 0, 0)"
-8.672547213329376e-19,25.5,"(0, 0, 0)"
-8.682439185557407e-19,25.5,"(0, 0, 0)"
-8.98293576293821e-19,25.5,"(0, 0, 0)"
-8.578963542195651e-19,25.5,"(0, 0, 0)"
-8.550046499251654e-19,25.5,"(0, 0, 0)"
-8.414205057966841e-19,25.5,"(0, 0, 0)"
-9.026552530286143e-19,25.5,"(0, 0, 0)"
-8.609443847103524e-19,25.5,"(0, 0, 0)"
-8.87936034696548e-19,25.5,"(0, 0, 0)"
-8.370234861282275e-19,25.5,"(0, 0, 0)"
-8.905987821392623e-19,25.5,"(0, 0, 0)"
-8.938919691153949e-19,25.5,"(0, 0, 0)"
-8.610697395269794e-19,25.5,"(0, 0, 0)"
-8.97009896668125e-19,25.5,"(0, 0, 0)"
-8.85193436756916e-19,25.5,"(0, 0, 0)"
-8.91845755216746e-19,25.5,"(0, 0, 0)"
-8.931165504691707e-19,25.5,"(0, 0, 0)"
-8.867539439625804e-19,25.5,"(0, 0, 0)"
-8.723986475533948e-19,25.5,"(0, 0, 0)"
-8.99410460487896e-19,25.5,"(0, 0, 0)"
-8.867898841105815e-19,25.5,"(0, 0, 0)"
