-0.9249286671330725,0.0,"(0, 0, 0)"
-0.9249248932745324,0.0,"(0, 0, 0)"
-0.9249288412749389,0.0,"(0, 0, 0)"
-0.9249264185085213,0.0,"(0, 0, 0)"
-0.9249275087352467,0.0,"(0, 0, 0)"
-0.924927071381558,0.0,"(0, 0, 0)"
-0.9249223916071764,0.0,"(0, 0, 0)"
-0.9249266761881015,0.0,"(0, 0, 0)"
-0.9249259970935985,0.0,"(0, 0, 0)"
-0.9249253450982184,0.0,"(0, 0, 0)"
-0.9249279058723654,0.0,"(0, 0, 0)"
-0.924927145344693,0.0,"(0, 0, 0)"
-0.9249286694581127,0.0,"(0, 0, 0)"
-0.9249284573089911,0.0,"(0, 0, 0)"
-0.9249269804248287,0.0,"(0, 0, 0)"
-0.9249226365136923,0.0,"(0, 0, 0)"
-0.924930284581773,0.0,"(0, 0, 0)"
-0.9249247966579595,0.0,"(0, 0, 0)"
-0.9249186668328345,0.0,"(0, 0, 0)"
-0.9249290639092356,0.0,"(0, 0, 0)"
-0.9249262556259693,0.0,"(0, 0, 0)"
-0.9249243801084895,0.0,"(0, 0, 0)"
-0.9249232150168121,0.0,"(0, 0, 0)"
-0.9249251192285372,0.0,"(0, 0, 0)"
-0.9249231607128126,0.0,"(0, 0, 0)"
