-5.583912339,0,"(0, 0, 0)"
-5.707045149,0,"(0, 0, 0)"
-5.278592975,0,"(0, 0, 0)"
-4.992637109,0,"(0, 0, 0)"
-5.563137126,0,"(0, 0, 0)"
-4.34683023,0,"(0, 0, 0)"
-5.461868394,0,"(0, 0, 0)"
-5.180385599,0,"(0, 0, 0)"
-4.732323025,0,"(0, 0, 0)"
-3.0070353,0,"(0, 0, 0)"
-5.628238337,0,"(0, 0, 0)"
-4.514631337,0,"(0, 0, 0)"
-5.310378519,0,"(0, 0, 0)"
-4.759560596,0,"(0, 0, 0)"
-4.998955248,0,"(0, 0, 0)"
-5.251652277,0,"(0, 0, 0)"
-5.707045149,0,"(0, 0, 0)"
-3.597353863,0,"(0, 0, 0)"
-4.811951601,0,"(0, 0, 0)"
-4.904678967,0,"(0, 0, 0)"
-5.314331882,0,"(0, 0, 0)"
-4.346825401,0,"(0, 0, 0)"
-5.013451433,0,"(0, 0, 0)"
-4.840503926,0,"(0, 0, 0)"
-4.346820738,0,"(0, 0, 0)"
