-2138.9340495991373,0.0,"(0, 0, 0)"
-2093.5117900300374,0.0,"(0, 0, 0)"
-2069.0393633361637,0.0,"(0, 0, 0)"
-2105.893786928061,0.0,"(0, 0, 0)"
-1988.4315185302191,0.0,"(0, 0, 0)"
-2076.12508575617,0.0,"(0, 0, 0)"
-2088.8145206200534,0.0,"(0, 0, 0)"
-2051.0514152059204,0.0,"(0, 0, 0)"
-2047.4480529973036,0.0,"(0, 0, 0)"
-2022.153195980982,0.0,"(0, 0, 0)"
-2085.6581304644596,0.0,"(0, 0, 0)"
-2121.9002260063667,0.0,"(0, 0, 0)"
-2099.0021623474076,0.0,"(0, 0, 0)"
-2081.9063547656924,0.0,"(0, 0, 0)"
-2013.3357814096796,0.0,"(0, 0, 0)"
-2076.178799828882,0.0,"(0, 0, 0)"
-2108.9297422077284,0.0,"(0, 0, 0)"
-2071.5946640694438,0.0,"(0, 0, 0)"
-2127.6047436649947,0.0,"(0, 0, 0)"
-2126.413569354728,0.0,"(0, 0, 0)"
-2140.0210030934036,0.0,"(0, 0, 0)"
-2127.435678460956,0.0,"(0, 0, 0)"
-2073.6641932812095,0.0,"(0, 0, 0)"
-2084.330836220718,0.0,"(0, 0, 0)"
-2107.9161542349098,0.0,"(0, 0, 0)"
